1108939,8661642,-71.94702462570665
1108939,8596282,-72.25934531499423
1108939,631428,-72.5982978355319
1108939,1534209,-72.77159908834507
1108939,6529622,-72.8895324385884
1108939,6179150,-73.06003270145591
1108939,6164667,-73.17571121990059
1108939,6564869,-73.26505256056645
1108939,5553584,-73.3951521067903
1108939,1626692,-73.51316063248487
1108939,8505735,-73.57634610442523
1108939,8550205,-73.69578283136447
1108939,8055390,-73.73555252208908
1108939,6415059,-73.7998655289736
1108939,6219942,-73.8766010485912
1108939,6316877,-73.91749821775826
1108939,7491705,-74.02361043548507
1108939,829371,-74.0489244150456
1108939,8202617,-74.1401155295903
1108939,8172843,-74.15578870625998
1108939,6605469,-74.20367664386188
1108939,157178,-74.20653329581957
1108939,1690948,-74.27522552199277
1108939,6415060,-74.33577927322108
1108939,1569136,-74.33735841565675
1108939,6621964,-74.3856222385957
1108939,63291,-74.42546663724819
1108939,63293,-74.42636903828074
1108939,5163859,-74.49135871631367
1108939,610117,-74.49361406473079
1108939,63290,-74.60838980765617
1108939,8596281,-74.61169775861399
1108939,730429,-74.67262752844992
1108939,8037119,-74.8322101124876
1108939,8269661,-74.83258605839445
1108939,8263502,-74.83303716683248
1108939,5527949,-74.89592148155177
1108939,8616512,-74.89659824960884
1108939,7436939,-74.89667344202086
1108939,640910,-74.89825229612318
1108939,8406305,-74.90170949457436
1108939,8304914,-75.00338728299653
1108939,8754942,-75.01445647767724
1108939,6263844,-75.07794223153886
1108939,7144974,-75.07907019041913
1108939,7371584,-75.11816257366341
1108939,6322431,-75.11921543142216
1108939,999885,-75.1834531522159
1108939,7327286,-75.23729925449709
1108939,1589122,-75.25597961165845
1108939,7253653,-75.26184287987849
1108939,6551140,-75.30108578285308
1108939,7329465,-75.30116098576663
1108939,1667520,-75.40674710531776
1108939,1622855,-75.40779982735815
1108939,917895,-75.41155825706917
1108939,8532675,-75.48378334613591
1108939,8629183,-75.52460534065615
1108939,8776622,-75.52558286301455
1108939,1678621,-75.69442917776955
1108939,8632144,-75.81191140661906
1108939,6225010,-75.81236261198211
1108939,1445147,-75.81243781004844
1108939,980318,-75.81243781004844
1108939,8249882,-75.84098466522997
1108939,7346699,-75.92969444227545
1108939,7304361,-75.92984484729467
1108939,5493204,-75.99415775969149
1108939,820775,-75.99603761038894
1108939,6388082,-76.10027027620947
1108939,7438768,-76.21677486233153
1108939,1534211,-76.21722610647626
1108939,7217246,-76.21812850750881
1108939,8363174,-76.21820370234398
1108939,7556674,-76.218203702344
1108939,8749213,-76.21865485439314
1108939,5553629,-76.21985778438987
1108939,920451,-76.28447148178891
1108939,640911,-76.28620031301116
1108939,6077024,-76.50468256049176
1108939,6571531,-76.5048329735906
1108939,661386,-76.50596096882323
1108939,8630525,-76.68595113508772
1108939,8343919,-76.68880886119396
1108939,989877,-76.79334226031868
1108939,6010788,-76.91044849156566
1108939,991051,-76.91112529597507
1108939,826843,-76.91135088290395
1108939,8510188,-76.91150127015109
1108939,978962,-77.0936724396979
1108939,8205692,-77.19775453329027
1108939,7381214,-77.19835617275817
1108939,5203394,-77.19873217116833
1108939,1677155,-77.19910814938316
1108939,6010794,-77.31666560053398
1108939,6347768,-77.6038964821641
1108939,5182924,-77.60397168265398
1108939,5335836,-77.89082650528073
1108939,8362294,-78.01146689867285
1108939,8164552,-78.29629161338889
1112389,1422900,-85.98608640157876
1112389,6064419,-86.87902193041357
1112389,6064420,-86.87902193041357
1112389,6496650,-87.11075212174154
1112389,8501535,-87.43623180666219
1112389,1745424,-87.43906726930727
1112389,8138750,-87.79557039563039
1112389,5382198,-87.94654178377485
1112389,8258542,-87.97969585336776
1112389,5356573,-88.06518421205632
1112389,7417864,-88.06655904826088
1112389,8141288,-88.12980866737908
1112389,1429212,-88.23491137771211
1112389,6128824,-88.31264580990008
1112389,5222234,-88.35166310898188
1112389,6665685,-88.35278034939985
1112389,8486308,-88.35295221869329
1112389,814747,-88.35329594620336
1112389,1521558,-88.35355373214438
1112389,8178506,-88.64295416528665
1112389,5486123,-88.75730011038729
1112389,6221200,-88.75850326006353
1112389,5984846,-89.04429458748852
1112389,7176887,-89.04489623665214
1112389,7273761,-89.04515407244297
1112389,877353,-89.04558378029544
1112389,1690911,-89.04558378029544
1112389,6199118,-89.04609939925322
1112389,5502049,-89.22824908675375
1112389,6163987,-89.23065492091972
1112389,1437678,-89.33515629314273
1112389,6083131,-89.45087700803235
1112389,3146289,-89.45096294867959
1112389,1761071,-89.4510488884036
1112389,6697784,-89.45139263806796
1112389,5340373,-89.45233787349179
1112389,8363366,-89.73735581447411
1112389,5486122,-89.73744176804847
1112389,6592812,-89.73744176804847
1112389,7558111,-89.73752772069929
1112389,3146293,-89.73761367242665
1112389,8817196,-89.73769962323057
1112389,5992574,-89.73795747010175
1112389,1422897,-89.73812936339903
1112389,3136682,-89.7383012530029
1112389,5984843,-89.73873096085538
1112389,6199119,-89.73916064562799
1112389,8191060,-89.74019179493126
1112389,7274255,-90.14316473133873
1112389,3146290,-90.14325068121921
1112389,1423127,-90.14342257820994
1112389,307967,-90.14342257820994
1112389,8451303,-90.14359447150719
1112389,7344028,-90.14359447150719
1112389,8758531,-90.14385230452808
1112389,5372946,-90.1440241885923
1112389,1423458,-90.1440241885923
1112389,522356,-90.14411012923954
1112389,7195768,-90.14428200776439
1112389,8429763,-90.14462575373615
1112389,8451301,-90.42990129415435
1112389,7188591,-90.43058894860842
1112389,8191059,-90.43119059777203
1112389,8814280,-90.43179220169131
1112389,1722347,-90.83493658821071
1112389,8425082,-90.83519447941289
1112389,7567075,-90.8356242796096
1112389,2247106,-90.83631191189868
1112389,621345,-90.83639786177916
1112389,8060367,-90.8364838107362
1112389,6082981,-90.8364838107362
1112389,7463271,-90.83682759733071
1112389,6383165,-90.83691354167101
1112389,666933,-90.83717136915224
1112389,6042406,-90.83725730979947
1112389,1449007,-90.83820259599136
1112389,7211038,-91.52731004527948
1112389,8204295,-91.52731004527948
1112389,8059119,-91.52782586925471
1112389,902455,-91.52799780318911
1112389,735949,-91.52808376877066
1112389,3146292,-91.52825569716248
1112389,1580790,-91.52834165997284
1112389,899639,-91.52928718992735
1112389,8060368,-91.52937314165469
1112389,7523038,-91.52963099129614
1112389,7276950,-91.52971693932983
1112389,8097869,-91.52988883262707
1112389,8138764,-91.52997477789066
1112389,3082510,-91.52997477789066
1112389,8640354,-91.53014666564798
1112389,8341440,-91.53049043008345
1112389,648294,-91.53049043008345
1112389,6688532,-91.53049043008345
1112389,8060371,-91.53100604904124
1112389,8705782,-91.53100604904124
1112389,8061459,-91.53177941517161
1112389,8452814,-91.53263862319744
1112389,3082514,-91.53281045372957
1112389,5192857,-91.5336695510339
792752,8803604,-33.2245803048903
792752,8666254,-33.63043221031721
792752,8803603,-33.630722275582116
792752,8803598,-33.63078673072135
792752,8803599,-33.63110898564679
792752,8803595,-34.32293470097052
792752,8803596,-34.32325706324155
792752,8803602,-34.32338599845163
792752,5080330,-34.324062817405434
